id,name,ml_target,degree,clustering,eigenvector,pagerank,degree_centrality,k-core
29468,akhy,0,11,0.07272727272727272,0.0003614811754732192,2.5360067580053554e-05,0.00029178492798217457,8
29469,emrahpolatcan,0,1,0.0,6.233096228279688e-05,5.300434873842344e-06,2.6525902543834053e-05,1
29470,krishnagopinath,0,18,0.1830065359477124,0.0045211796276958816,2.6234281731520718e-05,0.00047746624578901296,17
29471,hieubtt-1023,1,5,0.1,0.0001597688154627107,1.1069836676401445e-05,0.00013262951271917026,5
29472,erha19,0,16,0.11666666666666667,0.0028816639874106645,2.5310527444410962e-05,0.00042441444070134485,12
29473,mpreziuso,0,3,0.3333333333333333,0.000637436449782868,7.943130029603157e-06,7.957770763150216e-05,3
29474,AnaMMedina21,0,4,0.5,0.0031133448152685537,1.0228568709301207e-05,0.00010610361017533621,4
29475,mambo-wang,0,2,1.0,0.0005496303557629569,6.874253643889028e-06,5.3051805087668106e-05,2
29476,akram1rekik,0,3,0.0,0.0008488329637965663,8.34038568889017e-06,7.957770763150216e-05,3
29477,gdufeZLYL,1,6,0.4,0.0030838792218609457,1.2202855770750835e-05,0.0001591554152630043,6
29478,hryn,1,2,1.0,0.0002206828002620657,6.599257386228845e-06,5.3051805087668106e-05,2
29479,leobugoni,0,1,0.0,3.8665382683099744e-07,7.373866360352948e-06,2.6525902543834053e-05,1
29480,rurimo,0,4,0.16666666666666666,0.0005079475226212363,9.26279018098912e-06,0.00010610361017533621,4
29481,mattallty,0,30,0.15632183908045977,0.007769602783566033,4.055486347340964e-05,0.0007957770763150216,25
29482,robotastic,0,3,0.0,4.670789590766144e-05,1.1276307288242686e-05,7.957770763150216e-05,2
29483,buddhikajay,0,1,0.0,7.84275644372689e-05,5.214163546765351e-06,2.6525902543834053e-05,1
29484,PaulZhangIsing,1,7,0.0,0.00013790900046573847,1.6577556165681032e-05,0.00018568131780683837,6
29485,hanrenguang,0,10,0.2222222222222222,0.0028248404568399815,1.8868006381403797e-05,0.0002652590254383405,9
29486,LennyPenny,0,2,0.0,0.0020269598449668552,9.311348308210412e-06,5.3051805087668106e-05,2
29487,kyokidG,0,5,0.1,0.0008010829659747476,1.180124090956687e-05,0.00013262951271917026,4
29488,jahkeup,0,2,0.0,5.1262253292072766e-05,7.260828358368927e-06,5.3051805087668106e-05,2
29489,meetmicah,0,1,0.0,2.412951648733591e-05,5.924806645740861e-06,2.6525902543834053e-05,1
29490,kelannan,1,3,0.3333333333333333,0.002661030577253705,7.809413441015689e-06,7.957770763150216e-05,3
29491,apardo,0,8,0.21428571428571427,0.0038529761713415574,1.7008438990960967e-05,0.00021220722035067242,7
29492,byhbt,0,19,0.07017543859649122,0.003212603369957859,3.2329711473174885e-05,0.000503992148332847,13
29493,nhymxu,0,1,0.0,0.002390927041092497,5.555354343172847e-06,2.6525902543834053e-05,1
29494,8427003,0,2,1.0,0.0024757140295248135,6.613234606525964e-06,5.3051805087668106e-05,2
29495,hugodias,0,23,0.17391304347826086,0.005875013271799037,3.556470598605263e-05,0.0006100957585081832,18
29496,chenyunjie,0,3,1.0,0.00013571536247913418,7.641451774326872e-06,7.957770763150216e-05,3
29497,chrisman,0,10,0.06666666666666667,0.0006627437354152807,2.05680413797376e-05,0.0002652590254383405,7
29498,kelosun,0,11,0.2909090909090909,0.0010919612130693617,1.6419894544077033e-05,0.00029178492798217457,11
29499,madili,0,20,0.10526315789473684,0.003310850492020986,2.911319622798513e-05,0.000530518050876681,16
29500,asepmaulanaismail,0,1,0.0,0.0010000999196222772,5.367984987956059e-06,2.6525902543834053e-05,1
29501,DEVANSH99,1,2,1.0,3.3301252834949556e-05,7.789153714675316e-06,5.3051805087668106e-05,2
29502,thiagopnts,0,46,0.1391304347826087,0.007731761848768482,6.647834506607902e-05,0.0012201915170163664,24
29503,VictorJiangXin,1,1,0.0,5.697685474167134e-07,7.379511725152517e-06,2.6525902543834053e-05,1
29504,tarcnux,0,3,0.3333333333333333,0.0025613831934123183,8.122453858978457e-06,7.957770763150216e-05,3
29505,tavriaforever,0,9,0.08333333333333333,0.0026691356655670576,1.6846662802884745e-05,0.00023873312289450648,8
29506,alexander480,0,1,0.0,5.9450593499457304e-05,5.267511165973885e-06,2.6525902543834053e-05,1
29507,ahmetkilinc,0,1,0.0,0.0005963366828347708,5.2154942449440235e-06,2.6525902543834053e-05,1
29508,ruibaby,0,16,0.08333333333333333,0.0011398890586930225,2.673703026006482e-05,0.00042441444070134485,11
29509,SilunWang,1,10,0.24444444444444444,0.0035043596841456636,2.0279591198805423e-05,0.0002652590254383405,9
29510,Weblearner,0,5,0.4,0.0003284003114436462,1.1724603813633189e-05,0.00013262951271917026,5
29511,panoysia,0,19,0.21637426900584794,0.004190073174210072,2.816921882992796e-05,0.000503992148332847,18
29512,magdalenabialon,0,1,0.0,0.0002052423850329034,5.1232121109828416e-06,2.6525902543834053e-05,1
29513,Kusumoto,0,3,0.3333333333333333,0.0013124696492616886,8.481379663150557e-06,7.957770763150216e-05,3
29514,HunL,0,5,0.6,0.003601940618413516,1.0248272972089557e-05,0.00013262951271917026,5
29515,ignu,0,12,0.12121212121212122,0.0034132159354796454,2.2023651342299116e-05,0.0003183108305260086,9
29516,arjun921,0,9,0.1388888888888889,0.00030697196641710824,2.2603649381375218e-05,0.00023873312289450648,7
29517,klingtnet,0,12,0.07575757575757576,0.0007276054293303101,2.3338986263649108e-05,0.0003183108305260086,9
29518,kkame,0,2,0.0,6.832198395581002e-05,7.324722309128319e-06,5.3051805087668106e-05,2
29519,sgmurphy,0,3,0.0,0.0011179553073077638,8.17234071969368e-06,7.957770763150216e-05,3
29520,dyljqq,0,10,0.4444444444444444,0.0012969366339946895,1.6121175416262757e-05,0.0002652590254383405,10
29521,0326,0,24,0.15579710144927536,0.005665437726356892,3.424197774989076e-05,0.0006366216610520172,18
29522,baichuan,1,3,0.0,0.00011352116005416399,8.780335623851511e-06,7.957770763150216e-05,3
29523,girishso,0,1,0.0,0.0002574935454887578,5.246588102574846e-06,2.6525902543834053e-05,1
29524,brockpetrie,0,2,0.0,5.116983068356009e-06,8.93438463916788e-06,5.3051805087668106e-05,2
29525,pootzko,0,4,0.0,0.0024441837635004807,1.0357774767944492e-05,0.00010610361017533621,4
29526,WhatTheFar,0,5,0.2,0.0005370892713508938,1.4651513415359603e-05,0.00013262951271917026,4
29527,FlowQ,0,1,0.0,0.00030721372459371795,5.120516341536962e-06,2.6525902543834053e-05,1
29528,rensa,0,14,0.45054945054945056,0.0024468877962898344,2.2703999493957193e-05,0.00037136263561367674,14
29529,artemtam,0,1,0.0,0.002026696792201716,5.388302079466201e-06,2.6525902543834053e-05,1
29530,ashishtanwer,0,7,0.38095238095238093,0.005216081483933668,1.4476954499932105e-05,0.00018568131780683837,6
29531,9310gaurav,1,2,0.0,6.808691178932363e-05,7.651060365399579e-06,5.3051805087668106e-05,2
29532,chavesdev,0,2,1.0,0.00015987216344001497,9.114099663746461e-06,5.3051805087668106e-05,2
29533,neilwong2012,0,2,0.0,0.0024589545601425965,6.861018808847895e-06,5.3051805087668106e-05,2
29534,Dakkers,0,3,0.0,0.00028972732140279797,8.533119892038018e-06,7.957770763150216e-05,3
29535,alen-mujkanovic,1,2,0.0,0.00010274740668823609,7.407846913759956e-06,5.3051805087668106e-05,2
29536,soulhat,0,44,0.1553911205073996,0.008345097426112062,5.5443708565462154e-05,0.0011671397119286983,28
29537,rainorangelemon,1,2,0.0,2.1045315010324487e-06,1.0386433681372425e-05,5.3051805087668106e-05,2
29538,finnigantime,0,3,0.0,0.00016972209956659688,7.782820386548779e-06,7.957770763150216e-05,3
29539,gajena,1,4,0.5,0.004874014889598447,9.773602218272716e-06,0.00010610361017533621,4
29540,DanubeRS,0,1,0.0,4.43234517560927e-06,6.073125833305768e-06,2.6525902543834053e-05,1
29541,nbering,0,3,0.3333333333333333,4.5559532594680145e-05,9.687410852357002e-06,7.957770763150216e-05,3
29542,brianr482,0,2,0.0,8.605377584419161e-05,7.033652743174753e-06,5.3051805087668106e-05,2
29543,petronetto,0,53,0.0602322206095791,0.006853112034863885,8.239451615109198e-05,0.0014058728348232048,24
29544,lonelyjoeparker,1,2,0.0,4.007308391439089e-06,1.0560394577173954e-05,5.3051805087668106e-05,2
29545,blankon123,0,2,1.0,0.0002176337827108278,7.0599282603102855e-06,5.3051805087668106e-05,2
29546,Caraws,0,4,0.0,0.00028375432775228413,8.98501071727204e-06,0.00010610361017533621,4
29547,gullitmiranda,0,15,0.047619047619047616,0.0006880672429020017,2.2582907967639027e-05,0.0003978885381575108,13
29548,happyDemon,0,12,0.21212121212121213,0.0024453942344379864,2.1823884519796204e-05,0.0003183108305260086,11
29549,bshikhar13,0,2,0.0,1.5499801367839846e-05,7.203771239563406e-06,5.3051805087668106e-05,2
29550,KASOGIT,0,3,0.3333333333333333,0.00011081248967227996,9.593744600356026e-06,7.957770763150216e-05,3
29551,peetwriter,0,1,0.0,0.002390927041092497,5.555354343172847e-06,2.6525902543834053e-05,1
29552,huseyinozkilic,0,140,0.07934224049331963,0.0062239190784274595,0.0002081298511741592,0.0037136263561367675,24
29553,srn,0,39,0.22672064777327935,0.013203704724538868,5.2602471718148296e-05,0.001034510199209528,30
29554,Showcase-Joz,0,1,0.0,7.165111914643532e-06,6.228497382220771e-06,2.6525902543834053e-05,1
29555,ohgyun,0,18,0.16339869281045752,0.003477934368961205,3.0426186839504137e-05,0.00047746624578901296,13
29556,WillieCubed,0,1,0.0,1.2224207692663313e-05,5.51729420078707e-06,2.6525902543834053e-05,1
29557,qinix,0,133,0.044201412622465255,0.013491303500654396,0.0001680099028656584,0.003527945038329929,32
29558,Sharathnasa,1,4,0.0,0.0006852347605951798,9.611142840650258e-06,0.00010610361017533621,4
29559,hellcoderz,0,16,0.11666666666666667,0.0035399567962788635,2.6672136969793588e-05,0.00042441444070134485,15
29560,moevis,0,19,0.017543859649122806,0.0014887153613940762,2.860774121046953e-05,0.000503992148332847,14
29561,pramitchoudhary,1,6,0.26666666666666666,0.003227791563070249,1.3504638453458523e-05,0.0001591554152630043,5
29562,askucher,0,4,0.0,0.0006849038229598369,9.824660078560657e-06,0.00010610361017533621,4
29563,sneakyness,0,36,0.05714285714285714,0.004147528507537165,6.018469742400449e-05,0.0009549324915780259,19
29564,eilvein,0,26,0.20307692307692307,0.006792671534952938,3.507754187967674e-05,0.0006896734661396854,23
29565,ofaltins,0,1,0.0,0.00018890628239804947,5.129221559807421e-06,2.6525902543834053e-05,1
29566,gajop,1,2,0.0,0.0007963655412362941,6.478822972273397e-06,5.3051805087668106e-05,2
29567,Suryakant-Bharti,0,45,0.09797979797979799,0.0054866981779633645,6.118179822325896e-05,0.0011936656144725323,25
29568,shanhaijun,1,1,0.0,0.002026696792201716,5.388302079466201e-06,2.6525902543834053e-05,1
29569,lucascambuim,1,3,0.0,9.89502123746938e-05,1.007990767208266e-05,7.957770763150216e-05,3
29570,freddygenicho,0,8,0.25,0.003777206936782197,1.6283908507352824e-05,0.00021220722035067242,8
29571,steveoliver,0,2,1.0,0.0011034247454401094,6.955667990256266e-06,5.3051805087668106e-05,2
29572,dev-z,0,6,0.13333333333333333,0.0029166182077898905,1.5169995984428276e-05,0.0001591554152630043,4
29573,edipojuan,0,4,0.16666666666666666,0.0003805829417089249,8.90433261845334e-06,0.00010610361017533621,4
29574,blainesch,0,17,0.058823529411764705,0.00358860237177535,3.8128820172487887e-05,0.0004509403432451789,12
29575,LouisScorpio,1,6,0.13333333333333333,0.002533571752105094,1.3191088773801908e-05,0.0001591554152630043,6
29576,Kannnnng,0,3,0.0,8.018928273844205e-05,7.81201016305362e-06,7.957770763150216e-05,3
29577,jordangumm,1,2,0.0,3.664198791840347e-05,7.716671272058567e-06,5.3051805087668106e-05,2
29578,Ankur3107,1,4,0.0,0.00019770574962976848,9.899761028290661e-06,0.00010610361017533621,4
29579,pablo-munoz,1,2,0.0,0.0001256785703121084,6.69599433824422e-06,5.3051805087668106e-05,2
29580,csh,0,9,0.1111111111111111,0.00030528870026532725,2.148445761983694e-05,0.00023873312289450648,6
29581,Seanmcn,0,12,0.3181818181818182,0.006444429738243997,2.115987545467121e-05,0.0003183108305260086,11
29582,benkelly,0,4,0.0,0.00017031235676459754,1.2571240947984636e-05,0.00010610361017533621,3
29583,puddingtea07,0,1,0.0,0.002026696792201716,5.388302079466201e-06,2.6525902543834053e-05,1
29584,surajit-techie,1,82,0.08250526949713942,0.013453027026581328,0.00012716702561103776,0.002175124008594392,27
29585,timeff,0,1,0.0,1.5698999867343107e-05,6.3684716863783765e-06,2.6525902543834053e-05,1
29586,DanWebb,0,8,0.14285714285714285,0.001630077128792507,1.767737294935256e-05,0.00021220722035067242,7
29587,otitoju,0,4,0.3333333333333333,0.00026457344666975174,9.075292383800321e-06,0.00010610361017533621,4
29588,changvvb,1,3,0.3333333333333333,0.0025850118055425,8.201473471186646e-06,7.957770763150216e-05,3
29589,icanzilb,0,119,0.039453069363338554,0.006558428131620837,0.00016704057784277653,0.0031565824027162525,27
29590,donedgardo,0,1,0.0,5.316975478410991e-07,1.048302774831377e-05,2.6525902543834053e-05,1
29591,KABBOUCHI,0,7,0.09523809523809523,0.0008817494589536287,1.5065995052854237e-05,0.00018568131780683837,6
29592,jsefton,0,3,0.0,5.790746918984467e-05,9.264606608720655e-06,7.957770763150216e-05,3
29593,s950329,0,23,0.11462450592885376,0.0039252409575148165,3.3470194010831167e-05,0.0006100957585081832,20
29594,ahmetkasif,0,2,0.0,2.96001598367701e-05,6.840530026229627e-06,5.3051805087668106e-05,2
29595,LyqSpace,1,6,0.3333333333333333,0.00019700266863269462,1.3612620301491132e-05,0.0001591554152630043,6
29596,4000D,0,1,0.0,1.3915029783759458e-05,5.563396680767218e-06,2.6525902543834053e-05,1
29597,joelcancela,0,2,0.0,2.0945584871785555e-05,1.0838989470400844e-05,5.3051805087668106e-05,2
29598,seriousmac,0,6,0.0,0.00013812809032055976,1.5149954192117958e-05,0.0001591554152630043,5
29599,jordan-g,0,2,0.0,0.0020572294476656964,6.983218417798351e-06,5.3051805087668106e-05,2
29600,knightBoy,1,1,0.0,5.691373795189376e-06,5.653010142095054e-06,2.6525902543834053e-05,1
29601,ryuheechul,0,17,0.21323529411764705,0.005885030035375568,2.8357950478334584e-05,0.0004509403432451789,13
29602,thebengeu,0,17,0.1323529411764706,0.0041650688863967365,2.7262561200023045e-05,0.0004509403432451789,14
29603,hxing9974,1,3,0.0,5.9293467423642614e-05,8.999778444225336e-06,7.957770763150216e-05,3
29604,chenjin3,0,5,0.2,0.0008387761271991651,1.1455127606064002e-05,0.00013262951271917026,5
29605,Abhishekgarg727,0,1,0.0,7.488456539711245e-05,5.2716380298059386e-06,2.6525902543834053e-05,1
29606,pulkitsharma07,0,8,0.03571428571428571,0.0007202880726506992,1.5178159123180594e-05,0.00021220722035067242,7
29607,nicoandmee,0,4,0.16666666666666666,0.0007241640434008072,9.655910143466742e-06,0.00010610361017533621,4
29608,juandiegopalomino,0,1,0.0,2.3446540338832125e-05,6.118471085288609e-06,2.6525902543834053e-05,1
29609,ReneKriest,0,5,0.3,0.0013339533343400916,1.076075790094277e-05,0.00013262951271917026,5
29610,SaschaHeyer,0,6,0.0,8.815504359733033e-05,1.6092941486997143e-05,0.0001591554152630043,4
29611,devyash,0,14,0.12087912087912088,0.0025525014241976115,2.3307738580717103e-05,0.00037136263561367674,13
29612,spentacular,0,43,0.17054263565891473,0.009025338398668866,6.0001375217643696e-05,0.0011406138093848642,32
29613,cjferba,1,3,0.0,8.29261537400581e-05,9.006013235545426e-06,7.957770763150216e-05,3
29614,kannappanct,0,2,0.0,0.0008354975104900204,6.874761371272121e-06,5.3051805087668106e-05,2
29615,belltoy,0,14,0.13186813186813187,0.001001826896420717,2.082337360954751e-05,0.00037136263561367674,12
29616,sladyn98,0,8,0.14285714285714285,0.00025538961891151895,1.70245987042614e-05,0.00021220722035067242,6
29617,HanningLin,1,2,0.0,0.00013781840301267561,8.040898707705462e-06,5.3051805087668106e-05,2
29618,sfmDev,0,19,0.3508771929824561,0.0017323416202385902,2.6764609512431957e-05,0.000503992148332847,16
29619,stableShip,0,21,0.2761904761904762,0.0058604526249820595,3.228839439107543e-05,0.0005570439534205151,16
29620,Ewenwan,1,66,0.03636363636363636,0.002757095572698801,0.00011998832817516012,0.0017507095678930475,18
29621,tbrumm,0,3,0.0,0.0007129380020264219,8.360508900755007e-06,7.957770763150216e-05,3
29622,jaekwon,0,29,0.1206896551724138,0.006053519265634184,4.5783038248997596e-05,0.0007692511737711875,15
29623,deepakpathania,0,22,0.1038961038961039,0.0011586909846067663,3.42900434210533e-05,0.0005835698559643491,15
29624,mehmetseckin,0,5,0.2,0.0016423943261953719,1.1027938864430778e-05,0.00013262951271917026,5
29625,luizsol,1,4,0.3333333333333333,0.002515349152844681,9.479509513008448e-06,0.00010610361017533621,4
29626,markbrown4,0,13,0.07692307692307693,0.001754101595735902,2.222142698674037e-05,0.0003448367330698427,10
29627,CodeNewman,0,3,0.6666666666666666,0.0024637026471666166,8.44911292582613e-06,7.957770763150216e-05,3
29628,sensorario,0,19,0.11695906432748537,0.0006695470010449853,3.323674505515624e-05,0.000503992148332847,12
29629,JorTurFer,1,1,0.0,1.543104198900658e-06,6.222379722452018e-06,2.6525902543834053e-05,1
29630,amirkoklan,0,5,0.2,0.0003277399673327337,1.1622165259603628e-05,0.00013262951271917026,5
29631,happyphper,0,4,0.5,0.0029532218199007335,9.249085300982185e-06,0.00010610361017533621,4
29632,Luolc,0,92,0.036550406115623504,0.006724512934619905,0.0001583703884647569,0.0024403830340327328,22
29633,ankitsultana,0,18,0.12418300653594772,0.004540584206126626,3.182030257864177e-05,0.00047746624578901296,13
29634,renanbastos93,0,17,0.09558823529411764,0.0021418334195293805,2.524662249471674e-05,0.0004509403432451789,15
29635,cnjack,0,7,0.0,0.0002650989916150385,1.446194425780693e-05,0.00018568131780683837,5
29636,WisdomSky,0,2,0.0,0.00020403738703321045,6.447337541841152e-06,5.3051805087668106e-05,2
29637,AlexSysadmin,0,6,0.26666666666666666,0.0030415266194436952,1.3593376275503831e-05,0.0001591554152630043,6
29638,davidstump,0,7,0.19047619047619047,0.0023174256629565904,1.4551625775966449e-05,0.00018568131780683837,6
29639,skywhat,1,8,0.07142857142857142,0.0026514918503603466,2.2001892175283394e-05,0.00021220722035067242,6
29640,mike1pol,0,5,0.4,0.002815647535525647,1.0696054019989837e-05,0.00013262951271917026,5
29641,cy19890513,1,1,0.0,5.5786145686064355e-06,5.942576397694544e-06,2.6525902543834053e-05,1
29642,svanbodegraven,1,2,0.0,5.1630126136256746e-05,7.183896396359253e-06,5.3051805087668106e-05,2
29643,timolins,0,3,0.0,0.000501573909393018,7.411015423373944e-06,7.957770763150216e-05,3
29644,hakankaradis,0,7,0.38095238095238093,0.00213409221921493,1.2394900916648626e-05,0.00018568131780683837,7
29645,christiannwamba,0,207,0.02832887763238122,0.010304692748255176,0.00031072123207868377,0.005490861826573649,29
29646,jorgeAML,0,1,0.0,6.795421730309276e-05,5.299836282887434e-06,2.6525902543834053e-05,1
29647,abprash,1,12,0.3939393939393939,0.00644771144226361,2.0467938331134966e-05,0.0003183108305260086,11
29648,ripzery,0,3,0.6666666666666666,0.0034283512419545177,8.63348335308493e-06,7.957770763150216e-05,3
29649,celian521,0,7,0.23809523809523808,0.002678754641431874,1.415500024958114e-05,0.00018568131780683837,6
29650,AlynxZhou,0,15,0.08571428571428572,0.0026261823395426994,2.7619156046622856e-05,0.0003978885381575108,10
29651,spuyet,0,19,0.16374269005847952,0.006328489545462708,3.151620158892149e-05,0.000503992148332847,16
29652,fer,0,12,0.06060606060606061,0.0033473266942566156,2.5939831062180875e-05,0.0003183108305260086,8
29653,tfcbertaglia,1,2,1.0,0.00013805090038093753,6.84369410988651e-06,5.3051805087668106e-05,2
29654,pimentelluiz,0,5,0.0,0.0006847476999765364,1.0828797788697594e-05,0.00013262951271917026,5
29655,thiagofm,0,17,0.16176470588235295,0.0039044435031673416,2.5931109828265036e-05,0.0004509403432451789,16
29656,shabbir-hasan,0,31,0.07096774193548387,0.0040718383630950795,5.239388327867253e-05,0.0008223029788588556,18
29657,fabiobranis,0,1,0.0,0.00015879791422086182,5.187638524254197e-06,2.6525902543834053e-05,1
29658,mmoustai,0,3,0.6666666666666666,0.000106634663796218,8.654748051238112e-06,7.957770763150216e-05,3
29659,helloyokoy,0,28,0.24074074074074073,0.007542184432062075,3.8897716072798025e-05,0.0007427252712273535,24
29660,shuxp,1,20,0.021052631578947368,0.00033545736933516477,4.4371437172005125e-05,0.000530518050876681,10
29661,llv22,1,2,0.0,0.00022131473601657014,6.454199795241647e-06,5.3051805087668106e-05,2
29662,cimdalli,0,3,0.3333333333333333,0.00019776570941252414,1.448149897937459e-05,7.957770763150216e-05,2
29663,WangQingye,0,5,0.4,0.0028325148159553245,1.0492821071846247e-05,0.00013262951271917026,5
29664,klim0v,0,3,0.0,0.00021753568148128125,9.06761240045461e-06,7.957770763150216e-05,3
29665,ixti,0,25,0.13,0.003775815049798982,3.535449354405059e-05,0.0006631475635958513,21
29666,bikong2,1,5,0.0,0.00043477645429856876,1.3603365218679184e-05,0.00013262951271917026,4
29667,anpandu,0,13,0.3974358974358974,0.0028629826535703892,2.3020719375310423e-05,0.0003448367330698427,10
29668,andyafter,1,8,0.10714285714285714,0.0030039705244239577,1.659303674317933e-05,0.00021220722035067242,7
29669,rotvulpix,0,50,0.10040816326530612,0.009862086885606329,7.180851066970695e-05,0.0013262951271917026,27
29670,honalele,1,2,1.0,0.0001762528745291267,7.150059370287213e-06,5.3051805087668106e-05,2
29671,George3d6,1,7,0.0,0.0002963873846130037,1.4473368819776052e-05,0.00018568131780683837,6
29672,tejastank,0,2,0.0,0.00040835140532206876,7.0566731794056855e-06,5.3051805087668106e-05,2
29673,antoniom13,0,4,0.3333333333333333,0.0003383740125189764,9.77932524771358e-06,0.00010610361017533621,4
29674,taijitaichi,1,2,0.0,0.0024201779554496225,7.218322510628743e-06,5.3051805087668106e-05,2
29675,stivenson,0,5,0.0,0.00010654042408835904,1.4537994169224107e-05,0.00013262951271917026,3
29676,songxiulin2011,0,1,0.0,0.00012348424484854922,5.097243707997504e-06,2.6525902543834053e-05,1
29677,kfrohwein,0,2,0.0,0.00022507967693701213,7.45631801169176e-06,5.3051805087668106e-05,2
29678,alloyking,0,1,0.0,0.00010009211152295448,5.634161849772151e-06,2.6525902543834053e-05,1
29679,kamihouse,0,2,0.0,1.2325548708313283e-05,1.4185248222271422e-05,5.3051805087668106e-05,1
29680,iranreyes,0,4,0.0,0.00015785413199305098,8.90045526318046e-06,0.00010610361017533621,4
29681,ivychen,0,6,0.13333333333333333,0.0032441298341268346,1.2407898951109107e-05,0.0001591554152630043,6
29682,slawosz,0,16,0.25,0.004808246686078377,2.591247429653924e-05,0.00042441444070134485,13
29683,mjcloutier,0,3,0.3333333333333333,0.002060991496354897,1.0565828623051628e-05,7.957770763150216e-05,2
29684,erikmueller,0,3,0.3333333333333333,0.00047703804665530895,7.839339304024175e-06,7.957770763150216e-05,3
29685,millzhang,0,9,0.25,0.0012282878812792243,1.553573037758662e-05,0.00023873312289450648,8
29686,pforpineapple,1,1,0.0,2.5763288708095046e-05,5.5778050366008e-06,2.6525902543834053e-05,1
29687,mmmika,0,14,0.13186813186813187,0.0031698480954450727,2.4478152054704296e-05,0.00037136263561367674,11
29688,sheikalthaf,0,2,0.0,7.244937661879901e-05,6.971382906147863e-06,5.3051805087668106e-05,2
29689,hahnlee,0,18,0.13071895424836602,0.002959460078967755,3.5024459325175255e-05,0.00047746624578901296,13
29690,MicahStevens,0,1,0.0,9.590191519360228e-07,7.060812139673141e-06,2.6525902543834053e-05,1
29691,NKjoep,0,8,0.2857142857142857,0.0020637141804566534,1.4519351856710774e-05,0.00021220722035067242,8
29692,AritroMukherjee,1,4,0.16666666666666666,0.00013271760482595603,1.3941005001189622e-05,0.00010610361017533621,3
29693,tadeumx1,0,21,0.3238095238095238,0.004509353845457861,3.037592385757287e-05,0.0005570439534205151,17
29694,MasterOfTheTiger,0,5,0.0,0.0006983230840240138,1.0493113505897802e-05,0.00013262951271917026,5
29695,nymous,0,2,0.0,6.626112284576494e-05,1.457608399122234e-05,5.3051805087668106e-05,1
29696,Apollo2Mars,1,28,0.08994708994708994,0.002827766045195932,5.020511136926525e-05,0.0007427252712273535,16
29697,AjayZinngg,0,22,0.06493506493506493,0.0013448089330173353,3.7645004714802675e-05,0.0005835698559643491,14
29698,ayemos,1,21,0.15714285714285714,0.0019349854206185035,3.209758638693805e-05,0.0005570439534205151,16
29699,antoligy,0,5,0.3,0.0009577308040579703,1.0290880663582147e-05,0.00013262951271917026,5
29700,konyilwin,0,3,0.0,8.57094253675499e-05,8.705598604736401e-06,7.957770763150216e-05,3
29701,ashar6194,1,8,0.21428571428571427,0.0028446572344022467,1.6374470284364026e-05,0.00021220722035067242,8
29702,chemshi,1,1,0.0,0.0001456609011985887,5.628279445669732e-06,2.6525902543834053e-05,1
29703,MaxPoon,0,31,0.015053763440860216,0.0012091985850872422,5.6416480442137784e-05,0.0008223029788588556,14
29704,qieqing,0,2,1.0,0.002726552782416483,6.778672798550738e-06,5.3051805087668106e-05,2
29705,sxlllslgh,1,2,0.0,0.002412319393705669,6.933038872058495e-06,5.3051805087668106e-05,2
29706,birolkuyumcu,1,11,0.16363636363636364,0.0024310453144557875,2.236694818281324e-05,0.00029178492798217457,6
29707,nickwaelkens,0,4,0.16666666666666666,0.0025878768238486384,1.2257943015682162e-05,0.00010610361017533621,3
29708,blitzcodes,0,1,0.0,9.426182041178913e-05,5.21705378098706e-06,2.6525902543834053e-05,1
29709,splitinfinities,0,3,0.0,6.4870425144699e-05,9.486642640305463e-06,7.957770763150216e-05,3
29710,guanfuchen,1,160,0.02507861635220126,0.003369272047564937,0.00030152005016813023,0.004244144407013448,23
29711,factorStreams,0,4,0.5,0.0018523278806118922,9.487514356218246e-06,0.00010610361017533621,4
29712,noahlange,0,1,0.0,2.73334940269846e-05,5.537112832622068e-06,2.6525902543834053e-05,1
29713,TimPetricola,0,15,0.34285714285714286,0.007365939888567509,2.4020012645320646e-05,0.0003978885381575108,14
29714,252860883,0,15,0.047619047619047616,0.0011715475979816794,2.7193787084706562e-05,0.0003978885381575108,11
29715,posquit0,0,133,0.0670995670995671,0.013961446721369767,0.00019705927159418459,0.003527945038329929,30
29716,intajay,0,4,0.16666666666666666,0.0012369444580620044,1.0239724730537845e-05,0.00010610361017533621,4
29717,miriamtocino,0,5,0.1,0.0009750199053357535,1.177983957128943e-05,0.00013262951271917026,5
29718,dehesa,1,4,0.16666666666666666,0.00033503814208741466,9.424975263901324e-06,0.00010610361017533621,4
29719,arshohag,0,1,0.0,5.863628471758049e-05,5.320261496997731e-06,2.6525902543834053e-05,1
29720,HynesIP,0,5,0.1,0.002485468013067119,1.176791072973783e-05,0.00013262951271917026,4
29721,gielcobben,0,22,0.09090909090909091,0.0013272518955796608,3.603527234864873e-05,0.0005835698559643491,14
29722,joehannes,0,1,0.0,0.00015724800728049882,5.266414727329938e-06,2.6525902543834053e-05,1
29723,MisterTaki,0,23,0.17786561264822134,0.005414379913205011,3.1568966461579264e-05,0.0006100957585081832,19
29724,the-pat,0,4,0.16666666666666666,0.0011635336156963722,1.1268244551549517e-05,0.00010610361017533621,3
29725,lizhongyi,0,6,0.0,0.0006249606789925605,1.2256424517971126e-05,0.0001591554152630043,6
29726,tarunsinghal92,0,1,0.0,0.0005562550337102682,5.352430934813329e-06,2.6525902543834053e-05,1
29727,fudnaja,0,1,0.0,0.0010000999196222772,5.367984987956059e-06,2.6525902543834053e-05,1
